LEF 2208S,"['data analytics', 'machine learning', 'data driven', 'sql', 'simulation']"
PAC 1611T,"['relevant']"
KNI 1105U,"['relevant']"
TWS 0134W,"['relevant']"
TH 370,"['enterprises']"
SP 351,"['relevant']"
BU 375,"['data collection']"
MA 221,"['enterprises']"
CA 380,"['enterprises']"
BI 419,"['data collection']"
BI 470,"['relevant']"
BU 386,"['project management']"
BU 425,"['project management']"
BU 435,"['enterprises']"
IS 340,"['enterprises']"
IS 350,"['data management']"
BU 150,"['relevant']"
MA 463,"['optimization']"
NR 391,"['data management']"
PS 491,"['project management']"
PY 495,"['data collection']"
EMPS 495,"['relevant']"
HI 301,"['relevant', 'enterprises']"
WS 301,"['relevant']"
IP 351,"['business intelligence']"
ARCH 619,"['simulation']"
WR 123,"['relevant']"
MATH 243I,"['relevant', 'data science', 'data visualization', 'simulation']"
CIS 210C,"['data science']"
CAS 407,"['data science', 'business analytics']"
ASIA 350W,"['relevant']"
MUS 462P,"['relevant']"
ANTH 470,"['relevant']"
MATH 243,"['econometrics']"
ANTH 570,"['relevant']"
ASIA 612T,"['relevant']"
MATH 252,"['data architecture', 'enterprises', 'project management']"
ARH 611,"['relevant']"
ARH 507,"['relevant']"
COLT 415,"['relevant']"
COLT 616,"['relevant']"
BA 1973,"['machine learning', 'data mining']"
CIS 399,"['cloud computing']"
CIS 445,"['simulation']"
CIS 451,"['sql']"
CIS 453,"['machine learning', 'data mining']"
CIS 472,"['machine learning']"
CIS 545,"['simulation']"
CIS 551,"['sql']"
CIS 553,"['machine learning', 'data mining']"
CIS 572,"['machine learning']"
CIT 381,"['sql']"
GEOL 463,"['optimization']"
GEOL 563,"['optimization']"
EALL 611C,"['relevant']"
JPN 425,"['relevant']"
JPN 525,"['relevant']"
KRN 609,"['data science', 'econometrics']"
EC 421I,"['econometrics']"
EC 320,"['econometrics']"
EC 423,"['econometrics']"
EC 421,"['econometrics']"
EC 425,"['econometrics']"
EC 419,"['econometrics']"
EC 523,"['econometrics']"
EC 607,"['econometrics']"
EC 603D,"['econometrics']"
EC 418,"['econometrics']"
EC 424,"['econometrics']"
EC 524,"['econometrics']"
EC 525,"['econometrics']"
ENG 330,"['relevant']"
ENG 690I,"['relevant']"
ENG 241,"['relevant']"
ENG 242,"['relevant']"
ENG 243,"['relevant']"
ENG 244,"['relevant']"
ENG 245,"['relevant']"
ENG 360,"['relevant']"
ENG 361,"['relevant']"
ENG 362,"['relevant']"
ENG 363,"['relevant']"
ENG 364,"['relevant']"
ENVS 427,"['data collection']"
ENVS 632,"['relevant']"
GEOG 481G,"['data science']"
GEOG 498G,"['data science']"
GEOG 419P,"['data science']"
GEOG 490,"['data visualization', 'simulation']"
GEOG 482,"['data collection', 'project management']"
GEOG 582,"['data collection', 'project management']"
GEOG 590,"['data visualization']"
HIST 405,"['relevant']"
HIST 363,"['enterprises']"
HPHY 337,"['relevant']"
HPHY 684,"['data collection']"
INTL 657P,"['relevant']"
LAS 407S,"['relevant']"
LAS 510,"['relevant']"
LING 616L,"['relevant']"
LING 621,"['data collection']"
RL 407,"['relevant']"
SPAN 460D,"['relevant']"
RL 507,"['relevant']"
HC 477H,"['business analytics']"
BA 453H,"['relevant']"
BA 661,"['data analytics']"
BA 453B,"['business analytics', 'econometrics', 'optimization']"
MKTG 390,"['data collection']"
SBUS 655,"['business analytics', 'econometrics']"
OBA 199,"['business analytics']"
OBA 410,"['business analytics']"
OBA 433,"['data driven', 'data mining']"
OBA 510,"['business analytics']"
OBA 533,"['data driven', 'data mining']"
AAD 425,"['relevant']"
AAD 525,"['relevant']"
LA 459L,"['relevant']"
LA 462,"['project management']"
LA 562,"['project management']"
PPPM 613,"['data collection']"
PPPM 625,"['relevant']"
PPPM 685S,"['relevant']"
PPPM 638,"['relevant']"
PPPM 425,"['project management']"
PPPM 525,"['project management']"
PPPM 685,"['enterprises']"
MGMT 641I,"['relevant']"
SPD 688,"['relevant']"
EDUC 650,"['relevant']"
FHS 497S,"['relevant', 'methods data analysis']"
CPSY 603D,"['relevant', 'methods data analysis']"
EDLD 211,"['project management']"
EDST 458,"['relevant']"
SPED 709,"['relevant']"
LAW 649,"['relevant']"
CRES 625,"['relevant']"
LAW 639,"['relevant']"
LAW 679,"['relevant']"
LAW 721,"['relevant']"
MUS 665,"['data driven']"
MUS 698,"['business analytics']"
MUP 791,"['data driven']"
MUP 769,"['data driven']"
MUS 393,"['data driven']"
MUS 693,"['data driven']"
IST 503,"['relevant']"
AIM 665,"['project management']"
CFR 668,"['relevant']"
MATH 140,"['optimization']"
MATH 141,"['optimization']"
COM 240,"['data mining']"
MATH 317,"['data collection']"
ECON 330,"['econometrics']"
ENG 201,"['relevant']"
INTS 497,"['relevant']"
SOC 310,"['data collection']"
BA 452,"['simulation']"
ECON 310,"['econometrics']"
COM 441,"['simulation']"
ISION174F,"['relevant']"
ENG 304,"['metadata']"
COSC 105,"['data types']"
WMST 441,"['open access']"
ISION264I,"['relevant']"
GER 252,"['relevant']"
INTS 499,"['relevant']"
ISION304N,"['data collection']"
MATH 250,"['relevant']"
COSC 121,"['data types']"
PHYS 240,"['relevant', 'data types']"
NUTR 612,"['relevant']"
BIOL 230,"['data collection']"
SOC 426,"['relevant']"
PSYC 490,"['data collection']"
PSYC 290,"['data collection']"
SOC 450,"['relevant']"
SECON 200,"['relevant']"
ECON 410,"['econometrics']"
ECON 416,"['enterprises']"
POSC 310,"['data collection']"
CULTY426A,"['enterprises', 'linked data']"
